Unnamed: 0,source,question,answer,img_id,abnormility_location,abnormility_color
2202,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gl9s42f071ucqtt9qsy,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2211,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gl9s42j071ue8yx2zh5,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2230,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gl9s42n071u4evu0gc7,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; white
2246,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gl9s42r071uerl988wi,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; white
2261,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gl9s42v071u1yt3ghov,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left,pink; red; white
2278,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gl9s42z071uhd2r9pt1,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2311,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gl9s433071udkafa6fr,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; white
2318,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gl9s437071u1hztcqh4,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2343,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gl9s43b071u1unh2a0t,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2357,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gl9s43f071u4igtfwlo,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; white
2374,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gl9s43j071ub5zrd4iy,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2381,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gl9s43n071u50v7gmsx,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2408,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820gl9s43r071u6vs31s5s,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; white
2417,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glas43v071u1ndvbm1h,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2432,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glas43z071ud31lel1f,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; white
2464,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glas443071u6ga4fbrw,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2471,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glas447071u55ve4t2p,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; white
2487,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glas44b071ufopccjcq,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2509,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glas44f071ubwqy4eeg,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2531,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glas44j071u71kvfzd9,center; center-right; lower-center; lower-right; upper-center; upper-right,pink; red; white; yellow
2533,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glas44n071u28gw6bch,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2554,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glas44r071ubx640diy,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2582,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glas44v071u6740gysk,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; white
2588,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glas453071udczfcv8r,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2614,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glas457071u9vwefrjk,center; center-right; lower-center; lower-right; upper-center; upper-right,pink; red; white; yellow
2622,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glas45b071u1l96gd8e,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; white
2635,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glas45f071uds2u97yk,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; white; yellow
2662,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glas45j071ud174degm,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; white
2670,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glbs45n071ubr5deoxc,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2693,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glbs45v071ua0sq8o9d,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; white
2716,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glbs45z071uceqn97vk,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white; yellow
2720,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glbs463071ub44eg2rx,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left,pink; red; white
2741,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glbs467071ufumlfdwb,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; white
2758,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glbs46b071u209906at,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; white
2782,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glbs46f071uh7hu9bwy,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; white
2796,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glbs46j071u3vje36lt,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white; yellow
2811,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glbs46n071ua70ae1yb,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2838,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glbs46r071u1j9thrz3,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2842,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glbs46v071u6gyo8zmj,center; center-left; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2860,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glbs46z071ue1ct0nh8,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; white
2875,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glbs473071u1468er6g,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
2897,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glbs477071u6xqddb6d,center; center-left; center-right; lower-center; lower-right; upper-center; upper-left; upper-right,pink; red; white; yellow
2914,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glcs47b071ug3cs15a1,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left,pink; red; white
